0.038462635,0.009082086,2000.5777181821404,1997.153114166865,22.03888203400004,22.038882034000036,15.734184614507912,16.277376857782812,0.27144745,0.27144748,0.44483456,0.436252,0.27144745,0.27144748,0.44483456,0.436252,2172.2272303565555,1743.628056661808,0.05254803,0.0059745684,4462.864013671875,4177.44140625,-13.720736,-13.7207365,-4.5630503,-5.3576984,0.1193212890625,0.071533203125,4462.864013671875,4177.44140625,31.871603,31.871601,0.0,0.0,0.056824274,0.05682427,0.0,0.0,0.42438626,0.42438626,0.38860756,0.2719785,0.009770009753367467,0.009770009753367474,-0.004407098557894133,-0.009211165314034538,ac
0.044056334,0.0149198035,1908.8133151325108,1909.3651901050484,21.535780809932255,21.535780809932255,15.901117507872026,16.235576509820618,0.2652078,0.2652078,0.4629509,0.45278123,0.2652078,0.2652078,0.4629509,0.45278123,2219.769524880664,1747.8785655018273,0.059834886,0.0054420354,4289.517836972892,4059.0087890625,-13.2428665,-13.242864,-5.904192,-5.2957926,0.12954748682228914,0.0693359375,4289.517836972892,4059.0087890625,43.94757,43.947567,0.0,0.0,0.07205522,0.07205522,0.0,0.0,0.4494803,0.4494803,0.37384468,0.3237058,-0.012400775938704887,-0.012400775938704884,-0.010794470515949025,-0.016815129667520676,ac
0.0364888,0.013512149,1927.3088558051534,1919.0876351645334,21.708539025460052,21.708539025460052,16.498056154363237,16.627150637243627,0.27250132,0.27250132,0.46681684,0.46220267,0.27250132,0.27250132,0.46681684,0.46220267,2067.3929074459747,1589.867698130296,0.058591172,0.0038321288,4268.762942394578,3951.3427734375,-13.811014,-13.811013,-4.4767027,-4.8978834,0.12379988704819277,0.0673828125,4268.762942394578,3951.3427734375,31.953245,31.953243,0.0,0.0,0.05743377,0.057433765,0.0,0.0,0.45137873,0.4513788,0.44173455,0.31153607,0.009371592658914298,0.009371592658914286,0.003643315903946479,0.0030336286791220754,ac
0.031441715,0.007373437,1930.0502502299237,1961.4457380661067,21.989764596642875,21.989764596642875,15.609814360946359,16.08925388433184,0.26880825,0.26880825,0.5825926,0.58098537,0.26880825,0.26880825,0.5825926,0.58098537,2062.335909826508,1728.0093887798016,0.046574544,0.006666703,4350.210143472546,4198.974609375,-13.994997,-13.994999,-5.0133266,-5.0042663,0.11952394859813084,0.08154296875,4350.210143472546,4198.974609375,35.389717,35.38972,0.0,0.0,0.046249308,0.046249315,0.0,0.0,0.51897913,0.5189792,0.50900346,0.48532063,-0.011668384047289744,-0.011668384047289732,-0.004536179150571898,0.00036032371703435123,ac
0.039434478,0.011850269,1901.6946393408418,1920.6604007564679,21.875119457822052,21.875119457822052,15.86078885726633,16.23084473782449,0.27234146,0.27234143,0.49983573,0.49533388,0.27234146,0.27234143,0.49983573,0.49533388,2107.9190678354194,1737.4382024694032,0.04913219,0.0056783287,4266.162344125601,4048.2421875,-13.678574,-13.67857,-6.069089,-5.8123007,0.11681659405048077,0.073486328125,4266.162344125601,4048.2421875,37.462223,37.46222,0.0,0.0,0.06491976,0.06491976,0.0,0.0,0.47206506,0.47206497,0.42413044,0.3951015,0.013410783840104369,0.013410783840104365,0.008955537624074137,0.008756852569007392,ac
0.05350969,0.00747872,1858.9038282862034,1632.1795920449863,22.472846229064267,22.472846229064267,16.856306487961298,17.860117283222273,0.2589982,0.2589982,0.41981843,0.37617415,0.2589982,0.2589982,0.41981843,0.37617415,2077.856388946293,1275.304423825185,0.06271739,0.0008159836,3711.24755859375,2799.31640625,-15.241183,-15.24118,-4.4838686,-4.968257,0.13350830078125,0.0615234375,3711.24755859375,2799.31640625,28.010963,28.010962,0.0,0.0,0.062241346,0.062241346,0.0,0.0,0.42666423,0.42666426,0.343465,0.33191073,0.00415488515495106,0.004154885154951055,0.001741915473332187,-0.0010661253789039148,ac
0.06448812,0.018350873,1859.4971326446225,1714.74740666412,21.46091985476898,21.46091985476899,16.42290543248933,16.15198973863865,0.26374897,0.263749,0.46829966,0.39908642,0.26374897,0.263749,0.46829966,0.39908642,2038.9706839646242,1246.7790370001562,0.06908975,0.0011590293,3578.3366956208883,2653.96728515625,-14.502535,-14.502536,-3.3973718,-3.839951,0.1387939453125,0.051025390625,3578.3366956208883,2653.96728515625,29.901983,29.901987,0.0,0.0,0.062380865,0.062380873,0.0,0.0,0.5059103,0.5059103,0.47601002,0.45958582,-0.0016047161984667916,-0.001604716198466793,-0.0011712485195464269,0.0016381230918540474,ac
0.062438548,0.02268415,1755.875964063222,1615.468960454669,21.898286453483745,21.89828645348375,17.136503987228487,16.785110396312856,0.24872847,0.24872847,0.41770008,0.2919639,0.24872847,0.24872847,0.41770008,0.2919639,1767.4053371711088,960.9355949346105,0.05997777,0.00067638705,3062.2906494140625,1932.60498046875,-13.7995405,-13.79954,-2.2034225,-3.2681093,0.113482666015625,0.0341796875,3062.2906494140625,1932.60498046875,23.169144,23.169144,0.0,0.0,0.053028695,0.053028695,0.0,0.0,0.44412407,0.44412407,0.42298186,0.33421636,-0.0061871059524723,-0.006187105952472298,-0.0003131750840714273,0.0036480158394015753,ac
0.06568384,0.020014456,1829.7384987096145,1833.1016090195199,22.806876236131703,22.806876236131703,16.65005982197751,17.15706944676583,0.24028389,0.24028388,0.32950127,0.28964418,0.24028389,0.24028388,0.32950127,0.28964418,2175.7566735639684,1417.034248410499,0.06745456,0.0024844503,4024.2123811141305,3703.7109375,-13.423729,-13.423728,0.0,-2.5868053,0.13705134737318841,0.052734375,4024.2123811141305,3703.7109375,22.386978,22.386978,0.0,0.0,0.062060885,0.06206089,0.0,0.0,0.43409845,0.43409842,0.4026527,0.34435433,0.020348673597369433,0.020348673597369422,0.00938434143543949,-0.0011913834927892975,ac
0.06545922,0.054022614,1741.8154903721068,1478.6147083717242,22.94158620148357,22.941586201483567,16.834968753243327,18.334325140866156,0.23634256,0.23634258,0.25602266,0.24467377,0.23634256,0.23634258,0.25602266,0.24467377,1912.3940410286407,1132.2024015577856,0.062265433,0.00039682366,3582.1829223632812,2508.6181640625,-14.69801,-14.69801,-4.4851313,-5.2732587,0.123626708984375,0.05078125,3582.1829223632812,2508.6181640625,25.461706,25.461704,0.0,0.0,0.06426386,0.06426386,0.0,0.0,0.42140952,0.42140952,0.36466518,0.2644756,-0.003621589312233169,-0.0036215893122331657,0.005451993088785988,0.0028262323537695112,ac
