-13.720736,-13.7207365,-4.5630503,-5.3576984,0.1193212890625,0.071533203125,4462.864013671875,4177.44140625,31.871603,31.871601,0.0,0.0,0.056824274,0.05682427,0.0,0.0,0.42438626,0.42438626,0.38860756,0.2719785,ac off
-13.2428665,-13.242864,-5.904192,-5.2957926,0.12954748682228914,0.0693359375,4289.517836972892,4059.0087890625,43.94757,43.947567,0.0,0.0,0.07205522,0.07205522,0.0,0.0,0.4494803,0.4494803,0.37384468,0.3237058,ac off
-13.811014,-13.811013,-4.4767027,-4.8978834,0.12379988704819277,0.0673828125,4268.762942394578,3951.3427734375,31.953245,31.953243,0.0,0.0,0.05743377,0.057433765,0.0,0.0,0.45137873,0.4513788,0.44173455,0.31153607,ac off
-13.994997,-13.994999,-5.0133266,-5.0042663,0.11952394859813084,0.08154296875,4350.210143472546,4198.974609375,35.389717,35.38972,0.0,0.0,0.046249308,0.046249315,0.0,0.0,0.51897913,0.5189792,0.50900346,0.48532063,ac off
-13.678574,-13.67857,-6.069089,-5.8123007,0.11681659405048077,0.073486328125,4266.162344125601,4048.2421875,37.462223,37.46222,0.0,0.0,0.06491976,0.06491976,0.0,0.0,0.47206506,0.47206497,0.42413044,0.3951015,ac off
-15.241183,-15.24118,-4.4838686,-4.968257,0.13350830078125,0.0615234375,3711.24755859375,2799.31640625,28.010963,28.010962,0.0,0.0,0.062241346,0.062241346,0.0,0.0,0.42666423,0.42666426,0.343465,0.33191073,ac off
-14.502535,-14.502536,-3.3973718,-3.839951,0.1387939453125,0.051025390625,3578.3366956208883,2653.96728515625,29.901983,29.901987,0.0,0.0,0.062380865,0.062380873,0.0,0.0,0.5059103,0.5059103,0.47601002,0.45958582,ac off
-13.7995405,-13.79954,-2.2034225,-3.2681093,0.113482666015625,0.0341796875,3062.2906494140625,1932.60498046875,23.169144,23.169144,0.0,0.0,0.053028695,0.053028695,0.0,0.0,0.44412407,0.44412407,0.42298186,0.33421636,ac off
-13.423729,-13.423728,0.0,-2.5868053,0.13705134737318841,0.052734375,4024.2123811141305,3703.7109375,22.386978,22.386978,0.0,0.0,0.062060885,0.06206089,0.0,0.0,0.43409845,0.43409842,0.4026527,0.34435433,ac off
-14.69801,-14.69801,-4.4851313,-5.2732587,0.123626708984375,0.05078125,3582.1829223632812,2508.6181640625,25.461706,25.461704,0.0,0.0,0.06426386,0.06426386,0.0,0.0,0.42140952,0.42140952,0.36466518,0.2644756,ac off
-12.73049,-12.730492,1.7136099,0.111846685,0.08935546875,0.02685546875,2646.861328125,1458.87451171875,19.981045,19.981045,0.0,0.0,0.042039633,0.04203963,0.0,0.0,0.4627508,0.46275073,0.4997009,0.40997234,ac off
-13.552867,-13.552868,0.23075402,0.0,0.08865576675257732,0.03369140625,2710.630688224871,1754.9560546875,21.467186,21.467184,0.0,0.0,0.035368785,0.035368785,0.0,0.0,0.47468105,0.47468108,0.4679212,0.37405527,ac off
-14.380903,-14.380903,0.0,0.0,0.09511095412234043,0.036865234375,2707.80029296875,1652.67333984375,22.49578,22.495785,0.0,0.0,0.036826774,0.036826774,0.0,0.0,0.47166333,0.47166333,0.4184729,0.44203445,ac off
-13.705958,-13.705959,-0.012566075,-0.31890154,0.11810980902777778,0.05908203125,3409.6630859375,2777.783203125,33.134052,33.13405,0.0,0.0,0.0441885,0.044188503,0.0,0.0,0.49655315,0.4965531,0.5212896,0.5115029,ac off
-12.618844,-12.618845,0.0,0.0,0.08469538103070176,0.038330078125,2616.1897358141446,1641.90673828125,20.968126,20.968126,0.0,0.0,0.04311379,0.043113787,0.0,0.0,0.43604898,0.43604898,0.35293168,0.33708024,ac off
-16.849688,-16.849688,-4.4041157,-5.327464,0.12066479264018691,0.03466796875,3242.759519202687,2217.919921875,44.661232,44.661232,0.0,0.0,0.053002946,0.05300294,0.0,0.0,0.39222404,0.39222404,0.27106583,0.16672422,ac off
-17.180212,-17.180212,-5.157099,-5.3247075,0.09508541980421686,0.0302734375,2320.397213855422,850.5615234375,19.46603,19.466028,0.0,0.0,0.049504954,0.049504958,0.0,0.0,0.35798505,0.3579851,0.14273198,0.12981224,ac off
-17.2811,-17.281101,-3.4123192,-4.192733,0.09087325865963855,0.02783203125,2158.2495999623493,796.728515625,19.838675,19.838675,0.0,0.0,0.040124282,0.04012429,0.0,0.0,0.3620981,0.36209813,0.1372619,0.14973083,ac off
-17.766731,-17.766731,-3.793356,-4.501446,0.07791357925257732,0.02880859375,2000.8119563466496,807.4951171875,17.002615,17.002617,0.0,0.0,0.044278547,0.044278543,0.0,0.0,0.3617476,0.3617476,0.15908852,0.18646863,ac off
-16.418194,-16.418194,-2.9001765,-3.345078,0.0813330934758772,0.0302734375,2225.09765625,942.07763671875,17.567667,17.567665,0.0,0.0,0.047661353,0.04766135,0.0,0.0,0.39149535,0.39149532,0.26718813,0.2214342,ac off
-16.743555,-16.743555,-4.657745,-4.6420965,0.07940138432017543,0.02978515625,2345.9858141447367,925.927734375,16.43521,16.43521,0.0,0.0,0.04075485,0.04075486,0.0,0.0,0.40379593,0.4037959,0.38299412,0.33684057,ac off
-16.12647,-16.12647,-5.393121,-6.1617365,0.07612348676801801,0.03271484375,2071.5523384712837,1324.2919921875,17.682186,17.682184,0.0,0.0,0.05737369,0.057373695,0.0,0.0,0.3678278,0.36782783,0.19027391,0.17305246,ac off
-17.14503,-17.145027,-4.1336865,-4.2136874,0.09515601468373494,0.03271484375,2253.073524567018,968.994140625,23.2021,23.2021,0.0,0.0,0.04819391,0.04819391,0.0,0.0,0.37692752,0.37692752,0.23625539,0.18690293,ac off
-17.195278,-17.195278,-3.3886507,-5.0400553,0.10277966485507246,0.02978515625,2386.2846042798915,1065.8935546875,25.27284,25.272839,0.0,0.0,0.05410201,0.054102015,0.0,0.0,0.37301683,0.37301686,0.19110595,0.17322347,ac off
-16.509,-16.509003,-4.398033,-5.3900084,0.089813232421875,0.033203125,2336.6217041015625,1108.9599609375,19.196516,19.196518,0.0,0.0,0.047567856,0.047567856,0.0,0.0,0.38331524,0.38331524,0.20711705,0.1955652,ac off
-17.766596,-17.766594,-3.6653376,-4.8632383,0.10519248560855263,0.039794921875,2790.5331260279604,1275.84228515625,21.537485,21.53749,0.0,0.0,0.06324547,0.063245475,0.0,0.0,0.39588153,0.39588153,0.28992626,0.2534717,ac off
-19.149294,-19.149288,-4.6633196,-4.8452835,0.09452066076807229,0.033203125,2368.133471385542,1335.05859375,19.283598,19.283598,0.0,0.0,0.06122257,0.061222564,0.0,0.0,0.43640915,0.43640915,0.36612535,0.3048731,ac off
-19.070118,-19.070118,-5.81818,-6.2528315,0.09284939236111112,0.037353515625,2695.0,1195.0927734375,18.650665,18.650665,0.0,0.0,0.064266,0.064265996,0.0,0.0,0.36113605,0.36113602,0.18295398,0.15686703,ac off
-18.72207,-18.722073,-6.180854,-6.9554663,0.08580763796542554,0.02880859375,2249.532496675532,1001.2939453125,17.47768,17.477684,0.0,0.0,0.05437468,0.054374684,0.0,0.0,0.39507714,0.39507717,0.33771253,0.25418544,ac off
-17.495295,-17.495293,-6.3838854,-6.6141386,0.12672660277061856,0.05322265625,2956.7085816688145,1894.921875,42.807476,42.807472,0.0,0.0,0.054046467,0.054046463,0.0,0.0,0.42260608,0.42260605,0.35554677,0.34252828,ac off
-14.714312,-14.714311,-5.355611,-4.385886,0.11414859169407894,0.0361328125,3032.0733321340463,2045.654296875,22.237179,22.237179,0.0,0.0,0.051434413,0.05143441,0.0,0.0,0.35824677,0.3582467,0.18902327,0.15819004,ac off
-14.713534,-14.713539,-3.1062968,-3.856433,0.11353326612903226,0.03076171875,2690.7821163054437,1512.70751953125,26.360138,26.36014,0.0,0.0,0.045970134,0.04597013,0.0,0.0,0.41062295,0.41062292,0.2841493,0.2326462,ac off
-13.476977,-13.476979,-3.0073924,-3.744844,0.11983642578125,0.040283203125,2964.04541015625,2094.10400390625,23.008175,23.008175,0.0,0.0,0.054270267,0.054270267,0.0,0.0,0.43849656,0.4384966,0.38088942,0.3110275,ac off
-14.301236,-14.301237,-2.7701666,-2.358644,0.14161028180803573,0.045166015625,3182.8765869140625,2013.3544921875,31.369162,31.369162,0.0,0.0,0.048527386,0.048527386,0.0,0.0,0.44559023,0.44559023,0.29090247,0.30906025,ac off
-12.665571,-12.665572,-1.1398232,-2.2434196,0.11340155117753623,0.0361328125,2789.486030910326,1453.4912109375,21.753849,21.753845,0.0,0.0,0.055979885,0.055979878,0.0,0.0,0.4049063,0.4049063,0.35165203,0.24667802,ac off
-17.468657,-17.468655,-5.485594,-5.392087,0.13511214717741934,0.054931640625,3877.1921465473793,2680.8837890625,32.39356,32.393562,0.0,0.0,0.04425386,0.04425386,0.0,0.0,0.3578939,0.35789388,0.19079098,0.12480354,ac off
-16.735657,-16.735657,-6.5101657,-7.4911585,0.1290283203125,0.03955078125,3756.77490234375,2481.70166015625,31.76633,31.76633,0.0,0.0,0.053350434,0.05335043,0.0,0.0,0.36823633,0.36823633,0.21384507,0.13677366,ac off
-16.477266,-16.477266,-5.109996,-6.2277966,0.1225116436298077,0.037353515625,3027.692589393029,2121.0205078125,26.334448,26.334446,0.0,0.0,0.04748582,0.04748582,0.0,0.0,0.3880904,0.38809043,0.27982882,0.18164745,ac off
-16.83507,-16.835072,-5.0436163,-5.525388,0.1293117717161017,0.0400390625,3142.205293299788,2067.1875,28.116001,28.116,0.0,0.0,0.050421726,0.050421722,0.0,0.0,0.39820984,0.39820984,0.25723112,0.29072738,ac off
-17.643814,-17.643814,-5.753049,-6.573489,0.11564481431159421,0.029296875,2913.0678923233695,1399.658203125,23.908257,23.90825,0.0,0.0,0.031364445,0.03136444,0.0,0.0,0.4103091,0.41030908,0.37122014,0.2866967,ac off
-5.4460287,-5.4460278,-1.6609194,-3.0072842,0.058530454282407406,0.046875,3290.9912109375,3380.712890625,6.0924654,6.092465,0.0,0.0,0.11039944,0.11039944,0.0,0.0,0.37856933,0.37856925,0.28928578,0.19751734,ac off
-8.388779,-8.388778,-4.1431203,-4.1426764,0.0707275390625,0.06982421875,3490.17333984375,3682.177734375,13.663476,13.663474,0.0,0.0,0.092177965,0.09217797,0.0,0.0,0.36609125,0.36609128,0.30492646,0.2567836,ac off
-8.4386835,-8.4386835,-2.8105764,-3.664873,0.05706911670918367,0.0576171875,3227.5634765625,3359.1796875,13.583848,13.583849,0.0,0.0,0.07796587,0.07796587,0.0,0.0,0.41655436,0.4165544,0.36122155,0.2806589,ac off
-6.8725457,-6.8725452,-2.327344,-2.1062093,0.06264272836538462,0.0546875,3257.4767127403848,3542.2119140625,10.768064,10.768063,0.0,0.0,0.07781448,0.077814475,0.0,0.0,0.4102894,0.41028944,0.34743994,0.27931285,ac off
-8.05917,-8.059171,-3.6417418,-3.1557446,0.05811866554054054,0.056884765625,3152.722827808277,3423.779296875,9.82314,9.823141,0.0,0.0,0.093310155,0.093310155,0.0,0.0,0.38890734,0.38890734,0.3149717,0.26356894,ac off
-8.748195,-8.748196,-2.4080117,-2.4412627,0.07080078125,0.0576171875,3183.7738037109375,3520.6787109375,14.766536,14.766536,0.0,0.0,0.112615116,0.11261511,0.0,0.0,0.3743106,0.3743106,0.34581298,0.20729691,ac off
-5.8620234,-5.8620243,-1.6721072,-2.1383612,0.05087002840909091,0.04296875,2480.233487215909,2352.50244140625,6.6314225,6.631423,0.0,0.0,0.121191666,0.121191666,0.0,0.0,0.3833214,0.38332134,0.2931747,0.23900776,ac off
-8.699605,-8.699603,-4.245159,-3.856956,0.05521168428308824,0.04736328125,2723.6335305606617,2557.06787109375,10.211639,10.21164,0.0,0.0,0.09534395,0.09534396,0.0,0.0,0.38529095,0.3852909,0.2826134,0.28348285,ac off
-8.746296,-8.746295,-3.3454347,-3.9074385,0.07068980823863637,0.063232421875,3380.5497602982955,3558.36181640625,19.124546,19.124546,0.0,0.0,0.10963417,0.10963417,0.0,0.0,0.4322274,0.43222737,0.45861208,0.37512708,ac off
-7.734212,-7.7342114,-1.6652579,-4.2567344,0.05504680129716981,0.046875,2743.9598227446936,2573.2177734375,9.523202,9.523201,0.0,0.0,0.08775382,0.08775381,0.0,0.0,0.40376422,0.4037642,0.33016318,0.29101363,ac off
-7.3818884,-7.3818903,3.540429,3.9327276,0.06481539818548387,0.04150390625,3272.5837953629034,2702.4169921875,13.719743,13.719741,0.0,0.0,0.07495135,0.07495134,0.0,0.0,0.46251228,0.4625124,0.44600272,0.47730857,ac off
-7.091346,-7.091347,1.6083224,3.6476274,0.06468563988095238,0.0458984375,3196.6552734375,2767.0166015625,13.666857,13.666856,0.0,0.0,0.07643732,0.07643732,0.0,0.0,0.49760458,0.49760455,0.5016698,0.47491863,ac off
-6.634725,-6.634724,3.5831065,2.893282,0.058640571489726026,0.0400390625,2829.993846318493,2691.650390625,10.586798,10.586799,0.0,0.0,0.07917769,0.07917769,0.0,0.0,0.47066513,0.4706651,0.46463406,0.48151428,ac off
-7.2011786,-7.2011814,3.222918,4.3257136,0.07456311677631579,0.05029296875,3200.8539782072367,2928.515625,16.356865,16.356867,0.0,0.0,0.08714752,0.08714752,0.0,0.0,0.47043696,0.4704368,0.4639818,0.4716236,ac off
-7.4819345,-7.4819336,1.681706,1.8614299,0.07062922297297297,0.0537109375,3226.294605152027,3240.7470703125,14.354493,14.354492,0.0,0.0,0.09669271,0.0966927,0.0,0.0,0.42722002,0.42722005,0.34349108,0.29290256,ac off
-8.331719,-8.331719,0.4302493,0.20943946,0.04506440033783784,0.03466796875,2373.2499736064187,1937.98828125,4.348845,4.3488445,0.0,0.0,0.050709013,0.050709013,0.0,0.0,0.3588327,0.35883266,0.2732029,0.2534242,ac off
-13.201556,-13.201556,-4.9320517,-4.6161885,0.04672346443965517,0.03955078125,2036.3727438038793,1668.8232421875,4.361828,4.361828,0.0,0.0,0.07135999,0.07135999,0.0,0.0,0.2752861,0.2752861,0.09804736,0.07914254,ac off
-12.867846,-12.867843,-4.23511,-5.3622856,0.05335245253164557,0.0380859375,2096.2164383900317,1593.45703125,5.87173,5.87173,0.0,0.0,0.08795068,0.08795067,0.0,0.0,0.3259115,0.32591152,0.118496224,0.09961051,ac off
-13.369618,-13.369618,-4.7809596,-4.7530217,0.051823313643292686,0.037109375,2183.5193168826218,1588.07373046875,4.517159,4.5171585,0.0,0.0,0.06400314,0.06400314,0.0,0.0,0.28537956,0.28537956,0.14376387,0.119577885,ac off
-14.117807,-14.117806,-6.893523,-6.014505,0.049906412760416664,0.0390625,2147.4884033203125,1959.521484375,3.3741682,3.3741684,0.0,0.0,0.082125805,0.08212579,0.0,0.0,0.27249637,0.27249637,0.15374783,0.06629337,ac off
-11.987792,-11.987791,-1.63983,-3.0156853,0.04203965928819445,0.032958984375,2611.199951171875,2217.919921875,3.8332589,3.8332586,0.0,0.0,0.049569394,0.04956939,0.0,0.0,0.33600867,0.3360087,0.18372798,0.13675451,ac off
